log_params,gpu_count,tdp_w,batch_size,log_flops,log_tokens,precision,task,train_type,energy_kwh,log_energy_kwh,source,original_file,row_id
9.8450980400763,1.0,700.0,128.0,19.32221929473392,8.698970005204608,bf16,summarization,fine-tune,0.0084635840457052,-2.07244568877462,synthetic,data/synthetic_energy_data.csv,10089
9.8450980400763,32.0,300.0,512.0,18.32221929473392,7.698970013021908,fp16,image-classification,fine-tune,0.1091967401210217,-0.9617903265450553,synthetic,data/synthetic_energy_data.csv,10090
7.913813857679991,16.0,70.0,64.0,17.390935107103378,8.698970005204608,bf16,text-generation,benchmark_training,0.0135500200128055,-1.8680600633545512,synthetic,data/synthetic_energy_data.csv,10091
7.913813857679991,32.0,1000.0,64.0,16.390935107103378,7.698970013021908,bf16,translation,benchmark_training,0.4416555524678723,-0.3549163052678319,synthetic,data/synthetic_energy_data.csv,10092
7.913813857679991,128.0,700.0,8.0,17.390935107103378,8.698970005204608,bf16,summarization,fine-tune,1.4185361559014913,0.15184040964783344,synthetic,data/synthetic_energy_data.csv,10093
9.826074802765646,2.0,700.0,8.0,19.30319605742049,8.698970005204608,fp32,summarization,benchmark_training,0.0173537335687768,-1.7606070745399853,synthetic,data/synthetic_energy_data.csv,10094
8.55022835427846,128.0,700.0,512.0,20.328379603438737,11.000000000004343,bf16,image-classification,pre-train,1.35852454323027,0.1330674888291327,synthetic,data/synthetic_energy_data.csv,10095
8.55022835427846,2.0,700.0,256.0,17.027349607774756,7.698970013021908,fp16,summarization,fine-tune,0.0167589171753902,-1.7757540453683267,synthetic,data/synthetic_energy_data.csv,10096
8.55022835427846,1.0,1000.0,256.0,17.328379603438737,8.000000004342946,fp16,summarization,benchmark_training,0.0152776520249145,-1.8159433860075478,synthetic,data/synthetic_energy_data.csv,10097
10.53147891705503,64.0,400.0,64.0,20.309630167425897,9.000000000434294,bf16,image-classification,fine-tune,0.3342876539752549,-0.4758796626220026,synthetic,data/synthetic_energy_data.csv,10098
8.55022835427846,2.0,70.0,16.0,18.027349607774756,8.698970005204608,fp16,image-classification,fine-tune,0.0018997452971593,-2.7213046219172616,synthetic,data/synthetic_energy_data.csv,10099
10.113943352340245,64.0,1200.0,16.0,19.89209460269048,9.000000000434294,fp32,image-classification,benchmark_training,1.0047011280872409,0.0020368898894574062,synthetic,data/synthetic_energy_data.csv,10100
8.55022835427846,2.0,300.0,128.0,18.328379603438737,9.000000000434294,fp32,image-classification,fine-tune,0.0094577870158396,-2.024210470283279,synthetic,data/synthetic_energy_data.csv,10101
10.113943352340245,8.0,1000.0,32.0,19.5910646070265,8.698970005204608,bf16,text-generation,fine-tune,0.1015033783112619,-0.9935195029968471,synthetic,data/synthetic_energy_data.csv,10102
10.113943352340245,64.0,400.0,16.0,21.89209460269048,11.000000000004343,fp16,training_benchmark,pre-train,2.014075922088752,0.30407583757943113,synthetic,data/synthetic_energy_data.csv,10103
10.113943352340245,16.0,400.0,32.0,19.89209460269048,9.000000000434294,bf16,question-answering,fine-tune,0.0982873261435236,-1.007502479530947,synthetic,data/synthetic_energy_data.csv,10104
10.113943352340245,8.0,300.0,16.0,21.369215857410143,10.477121254734138,bf16,text-generation,pre-train,1.0820949484108426,0.03426536960764318,synthetic,data/synthetic_energy_data.csv,10105
8.880813592852231,256.0,400.0,128.0,17.658964842664435,8.000000004342946,fp32,training_benchmark,fine-tune,1.455917197487045,0.16313667600926973,synthetic,data/synthetic_energy_data.csv,10106
9.8450980400763,16.0,1000.0,8.0,20.6232492903979,10.00000000004343,fp32,question-answering,pre-train,0.2946732677434345,-0.5306592608182259,synthetic,data/synthetic_energy_data.csv,10107
9.431363764319837,16.0,1000.0,512.0,20.90848501887865,10.698970004344705,fp16,text-generation,pre-train,0.3437152065035319,-0.46380125356401747,synthetic,data/synthetic_energy_data.csv,10108
9.8450980400763,32.0,1000.0,16.0,18.6232492903979,8.000000004342946,fp32,translation,fine-tune,0.4101570773459583,-0.3870497902064447,synthetic,data/synthetic_energy_data.csv,10109
9.826074802765646,128.0,70.0,8.0,19.30319605742049,8.698970005204608,fp32,training_benchmark,benchmark_training,0.1168161474832844,-0.9324971205953831,synthetic,data/synthetic_energy_data.csv,10110
10.53147891705503,16.0,300.0,256.0,20.309630167425897,9.000000000434294,fp32,text-generation,benchmark_training,0.1108327183079575,-0.9553320150312281,synthetic,data/synthetic_energy_data.csv,10111
8.096910016482413,256.0,1200.0,64.0,19.8750612633917,11.000000000004343,bf16,question-answering,pre-train,4.793134308266748,0.6806195985144027,synthetic,data/synthetic_energy_data.csv,10112
9.431363764319837,64.0,700.0,8.0,20.90848501887865,10.698970004344705,fp32,translation,pre-train,0.6918899104759212,-0.15996300247438058,synthetic,data/synthetic_energy_data.csv,10113
9.431363764319837,16.0,1200.0,16.0,19.20951501454263,9.000000000434294,fp16,translation,fine-tune,0.2979127431686993,-0.5259109195124413,synthetic,data/synthetic_energy_data.csv,10114
8.880813592852231,8.0,1200.0,16.0,18.357934847000454,8.698970005204608,fp16,training_benchmark,benchmark_training,0.1084475611184933,-0.9647802104058082,synthetic,data/synthetic_energy_data.csv,10115
8.880813592852231,4.0,1200.0,32.0,18.658964842664435,9.000000000434294,fp16,translation,benchmark_training,0.0650398038671108,-1.1868207770628187,synthetic,data/synthetic_energy_data.csv,10116
8.096910016482413,4.0,400.0,64.0,17.57403126772772,8.698970005204608,bf16,translation,fine-tune,0.022273119449328,-1.6522189538346082,synthetic,data/synthetic_energy_data.csv,10117
10.845098040020462,64.0,700.0,128.0,19.32221929473392,7.698970013021908,fp32,text-generation,fine-tune,0.7004011494268109,-0.15465314986827208,synthetic,data/synthetic_energy_data.csv,10118
8.55022835427846,256.0,1000.0,32.0,17.027349607774756,7.698970013021908,fp32,translation,benchmark_training,3.8883485644311486,0.5897651895936784,synthetic,data/synthetic_energy_data.csv,10119
8.55022835427846,1.0,1200.0,128.0,18.328379603438737,9.000000000434294,bf16,translation,fine-tune,0.0163676175151612,-1.7860145322753511,synthetic,data/synthetic_energy_data.csv,10120
7.913813857679991,16.0,1000.0,8.0,19.390935107103378,10.698970004344705,fp32,image-classification,pre-train,0.2300002776566901,-0.638271639701122,synthetic,data/synthetic_energy_data.csv,10121
10.113943352340245,128.0,1000.0,128.0,19.89209460269048,9.000000000434294,fp32,summarization,fine-tune,1.838096014156735,0.26436819330110634,synthetic,data/synthetic_energy_data.csv,10122
9.826074802765646,16.0,400.0,64.0,21.081347307804133,10.477121254734138,fp32,text-generation,pre-train,0.4641221718879522,-0.33336768411579526,synthetic,data/synthetic_energy_data.csv,10123
8.096910016482413,16.0,70.0,256.0,17.57403126772772,8.698970005204608,fp16,summarization,benchmark_training,0.0157195375003707,-1.8035602359042269,synthetic,data/synthetic_energy_data.csv,10124
7.913813857679991,1.0,1000.0,512.0,18.69196510276736,10.00000000004343,bf16,training_benchmark,pre-train,0.0143015172348456,-1.844617886187561,synthetic,data/synthetic_energy_data.csv,10125
9.431363764319837,1.0,700.0,64.0,21.20951501454263,11.000000000004343,fp32,image-classification,pre-train,1.052876076229857,0.02237725762736279,synthetic,data/synthetic_energy_data.csv,10126
10.845098040020462,128.0,400.0,8.0,20.32221929473392,8.698970005204608,fp16,text-generation,fine-tune,0.6190207078883714,-0.20829482243186162,synthetic,data/synthetic_energy_data.csv,10127
7.913813857679991,2.0,70.0,64.0,17.390935107103378,8.698970005204608,fp32,question-answering,benchmark_training,0.001969095086617,-2.7057333114921622,synthetic,data/synthetic_energy_data.csv,10128
8.880813592852231,4.0,1200.0,128.0,20.357934847000454,10.698970004344705,fp32,summarization,pre-train,0.0953737196331986,-1.0205712792857562,synthetic,data/synthetic_energy_data.csv,10129
7.913813857679991,128.0,700.0,128.0,16.69196510276736,8.000000004342946,fp16,translation,benchmark_training,1.1413367209525025,0.057413790323533116,synthetic,data/synthetic_energy_data.csv,10130
8.096910016482413,32.0,300.0,256.0,16.57403126772772,7.698970013021908,fp16,translation,benchmark_training,0.1293982499971357,-0.8880715970964262,synthetic,data/synthetic_energy_data.csv,10131
9.826074802765646,8.0,700.0,256.0,18.60422605308447,8.000000004342946,fp32,training_benchmark,benchmark_training,0.0659670793044986,-1.1806727439022564,synthetic,data/synthetic_energy_data.csv,10132
10.113943352340245,64.0,700.0,512.0,19.89209460269048,9.000000000434294,fp16,text-generation,fine-tune,0.6789267800799138,-0.16817706036147773,synthetic,data/synthetic_energy_data.csv,10133
9.11394335264091,256.0,300.0,128.0,18.89209460269048,9.000000000434294,fp16,question-answering,fine-tune,1.0632940855304798,0.026653398163114968,synthetic,data/synthetic_energy_data.csv,10134
9.431363764319837,2.0,1200.0,128.0,19.20951501454263,9.000000000434294,bf16,question-answering,benchmark_training,0.0380139148181229,-1.4200574027894322,synthetic,data/synthetic_energy_data.csv,10135
8.55022835427846,1.0,700.0,256.0,18.027349607774756,8.698970005204608,fp16,translation,benchmark_training,0.0080893372134632,-2.0920870601339976,synthetic,data/synthetic_energy_data.csv,10136
9.8450980400763,2.0,1000.0,64.0,20.6232492903979,10.00000000004343,fp16,question-answering,pre-train,0.1689931326267742,-0.7721309434507967,synthetic,data/synthetic_energy_data.csv,10137
8.880813592852231,1.0,70.0,256.0,17.658964842664435,8.000000004342946,bf16,image-classification,fine-tune,0.0007726491852782,-3.112017649006364,synthetic,data/synthetic_energy_data.csv,10138
7.913813857679991,16.0,1000.0,64.0,19.69196510276736,11.000000000004343,fp32,text-generation,pre-train,0.1768289237662223,-0.7524466963100584,synthetic,data/synthetic_energy_data.csv,10139
9.8450980400763,256.0,400.0,16.0,19.32221929473392,8.698970005204608,fp16,text-generation,benchmark_training,1.501994629643601,0.17666837985834966,synthetic,data/synthetic_energy_data.csv,10140
8.096910016482413,4.0,70.0,512.0,16.8750612633917,8.000000004342946,bf16,training_benchmark,benchmark_training,0.0042065875994913,-2.3760700627499003,synthetic,data/synthetic_energy_data.csv,10141
10.53147891705503,8.0,1000.0,256.0,19.309630167425897,8.000000004342946,bf16,training_benchmark,fine-tune,0.1102399489933628,-0.9576609963789948,synthetic,data/synthetic_energy_data.csv,10142
9.826074802765646,4.0,700.0,512.0,18.30319605742049,7.698970013021908,bf16,text-generation,fine-tune,0.033308696719975,-1.4774423597554236,synthetic,data/synthetic_energy_data.csv,10143
9.431363764319837,4.0,300.0,16.0,20.20951501454263,10.00000000004343,bf16,summarization,pre-train,0.0728051869696763,-1.137837678488322,synthetic,data/synthetic_energy_data.csv,10144
9.8450980400763,4.0,1200.0,128.0,19.32221929473392,8.698970005204608,bf16,training_benchmark,fine-tune,0.0693434593958654,-1.1589944961226741,synthetic,data/synthetic_energy_data.csv,10145
9.8450980400763,64.0,700.0,16.0,18.6232492903979,8.000000004342946,fp16,question-answering,fine-tune,0.5733344969805664,-0.24159192636142862,synthetic,data/synthetic_energy_data.csv,10146
8.880813592852231,32.0,70.0,256.0,20.136086097384098,10.477121254734138,fp32,image-classification,pre-train,0.0342499203971684,-1.4653404335470501,synthetic,data/synthetic_energy_data.csv,10147
9.826074802765646,1.0,70.0,8.0,18.30319605742049,7.698970013021908,bf16,text-generation,benchmark_training,0.0009434073749377,-3.025300733048735,synthetic,data/synthetic_energy_data.csv,10148
8.55022835427846,1.0,700.0,64.0,17.027349607774756,7.698970013021908,fp32,question-answering,benchmark_training,0.0102320627221577,-1.9900368063124858,synthetic,data/synthetic_energy_data.csv,10149
8.096910016482413,4.0,400.0,8.0,16.8750612633917,8.000000004342946,fp32,translation,benchmark_training,0.0205378823581222,-1.6874443381289173,synthetic,data/synthetic_energy_data.csv,10150
10.845098040020462,32.0,1000.0,16.0,19.32221929473392,7.698970013021908,fp32,text-generation,fine-tune,0.4488536112741205,-0.34789527632856115,synthetic,data/synthetic_energy_data.csv,10151
9.8450980400763,32.0,700.0,16.0,20.6232492903979,10.00000000004343,fp32,training_benchmark,pre-train,0.3438242694552029,-0.46366347110891687,synthetic,data/synthetic_energy_data.csv,10152
7.913813857679991,2.0,300.0,128.0,18.69196510276736,10.00000000004343,bf16,training_benchmark,pre-train,0.008237756071125,-2.084191072118959,synthetic,data/synthetic_energy_data.csv,10153
9.431363764319837,256.0,70.0,512.0,17.90848501887865,7.698970013021908,fp16,training_benchmark,fine-tune,0.2391746990686513,-0.6212847637974779,synthetic,data/synthetic_energy_data.csv,10154
8.096910016482413,1.0,1000.0,256.0,16.8750612633917,8.000000004342946,bf16,translation,fine-tune,0.0155535436653774,-1.8081706472168066,synthetic,data/synthetic_energy_data.csv,10155
8.55022835427846,1.0,1000.0,512.0,18.328379603438737,9.000000000434294,fp32,text-generation,fine-tune,0.0144303925592861,-1.8407218543526023,synthetic,data/synthetic_energy_data.csv,10156
9.431363764319837,256.0,70.0,16.0,18.20951501454263,8.000000004342946,fp16,summarization,fine-tune,0.2044208375414346,-0.6894748366781714,synthetic,data/synthetic_energy_data.csv,10157
10.53147891705503,128.0,70.0,16.0,21.309630167425897,10.00000000004343,bf16,text-generation,pre-train,0.2967455254750394,-0.5276158209029427,synthetic,data/synthetic_energy_data.csv,10158
9.11394335264091,128.0,700.0,8.0,18.5910646070265,8.698970005204608,bf16,text-generation,fine-tune,1.3221266659803117,0.12127306460581284,synthetic,data/synthetic_energy_data.csv,10159
9.431363764319837,16.0,300.0,8.0,17.90848501887865,7.698970013021908,fp16,summarization,benchmark_training,0.0705991889743497,-1.1512002879848495,synthetic,data/synthetic_energy_data.csv,10160
9.8450980400763,64.0,1000.0,8.0,21.100370545117563,10.477121254734138,fp32,question-answering,pre-train,0.823025691944728,-0.08458660744183912,synthetic,data/synthetic_energy_data.csv,10161
9.11394335264091,32.0,700.0,128.0,20.5910646070265,10.698970004344705,fp32,image-classification,pre-train,0.2553057846114533,-0.5929393450219407,synthetic,data/synthetic_energy_data.csv,10162
8.880813592852231,4.0,1000.0,32.0,17.357934847000454,7.698970013021908,fp16,question-answering,benchmark_training,0.0486593984063106,-1.3128332647112984,synthetic,data/synthetic_energy_data.csv,10163
9.431363764319837,8.0,400.0,256.0,18.90848501887865,8.698970005204608,fp32,training_benchmark,benchmark_training,0.0371601534188789,-1.4299225016526966,synthetic,data/synthetic_energy_data.csv,10164
9.8450980400763,1.0,1000.0,512.0,21.100370545117563,10.477121254734138,bf16,text-generation,pre-train,0.5486403406962104,-0.2607122625396475,synthetic,data/synthetic_energy_data.csv,10165
9.431363764319837,8.0,1000.0,256.0,18.90848501887865,8.698970005204608,fp16,translation,fine-tune,0.0976051796138599,-1.0105271350174252,synthetic,data/synthetic_energy_data.csv,10166
10.113943352340245,256.0,1000.0,128.0,19.5910646070265,8.698970005204608,fp32,text-generation,benchmark_training,3.467019452974933,0.5399562784305441,synthetic,data/synthetic_energy_data.csv,10167
9.431363764319837,128.0,1200.0,8.0,21.20951501454263,11.000000000004343,fp16,text-generation,pre-train,2.218757768329021,0.3461098909564747,synthetic,data/synthetic_energy_data.csv,10168
9.431363764319837,64.0,1200.0,64.0,17.90848501887865,7.698970013021908,fp32,summarization,fine-tune,1.220096172627723,0.086394064769306,synthetic,data/synthetic_energy_data.csv,10169
9.826074802765646,1.0,300.0,32.0,18.30319605742049,7.698970013021908,fp32,text-generation,fine-tune,0.0045332064382945,-2.343594503096459,synthetic,data/synthetic_energy_data.csv,10170
9.8450980400763,32.0,700.0,16.0,18.6232492903979,8.000000004342946,bf16,summarization,benchmark_training,0.336023540482105,-0.4736302965882449,synthetic,data/synthetic_energy_data.csv,10171
10.113943352340245,32.0,300.0,128.0,18.5910646070265,7.698970013021908,fp16,question-answering,fine-tune,0.1068326526652336,-0.9712959878976634,synthetic,data/synthetic_energy_data.csv,10172
9.8450980400763,2.0,1000.0,64.0,19.32221929473392,8.698970005204608,bf16,text-generation,fine-tune,0.0267928510469983,-1.571981070337364,synthetic,data/synthetic_energy_data.csv,10173
8.880813592852231,128.0,700.0,32.0,18.658964842664435,9.000000000434294,fp16,text-generation,benchmark_training,1.274993330250726,0.10550791289320391,synthetic,data/synthetic_energy_data.csv,10174
9.11394335264091,16.0,300.0,32.0,18.5910646070265,8.698970005204608,fp16,image-classification,benchmark_training,0.0672208872500548,-1.1724957595657397,synthetic,data/synthetic_energy_data.csv,10175
9.11394335264091,4.0,1000.0,64.0,20.369215857410143,10.477121254734138,fp16,image-classification,pre-train,0.1175865843266181,-0.9296422249033998,synthetic,data/synthetic_energy_data.csv,10176
10.53147891705503,2.0,1000.0,128.0,19.309630167425897,8.000000004342946,bf16,question-answering,fine-tune,0.0261679051174272,-1.58223104359465,synthetic,data/synthetic_energy_data.csv,10177
10.113943352340245,8.0,700.0,32.0,19.5910646070265,8.698970005204608,bf16,question-answering,benchmark_training,0.0765335033443789,-1.1161484062536096,synthetic,data/synthetic_energy_data.csv,10178
8.096910016482413,32.0,1000.0,16.0,16.8750612633917,8.000000004342946,bf16,training_benchmark,benchmark_training,0.4568367713816673,-0.34023894643159186,synthetic,data/synthetic_energy_data.csv,10179
9.8450980400763,128.0,1200.0,256.0,19.32221929473392,8.698970005204608,fp16,text-generation,fine-tune,2.3099662180125264,0.3636056286202711,synthetic,data/synthetic_energy_data.csv,10180
10.113943352340245,2.0,1000.0,512.0,18.5910646070265,7.698970013021908,fp16,text-generation,fine-tune,0.0304072908245877,-1.5170222721394897,synthetic,data/synthetic_energy_data.csv,10181
8.880813592852231,2.0,300.0,16.0,20.658964842664435,11.000000000004343,bf16,training_benchmark,pre-train,0.2267323586979941,-0.6444864939841446,synthetic,data/synthetic_energy_data.csv,10182
8.096910016482413,128.0,1200.0,256.0,16.8750612633917,8.000000004342946,bf16,question-answering,benchmark_training,1.9025226547185168,0.27932983693310276,synthetic,data/synthetic_energy_data.csv,10183
10.53147891705503,1.0,700.0,128.0,21.78675142214556,10.477121254734138,fp32,summarization,pre-train,4.188148307557182,0.6220220521885839,synthetic,data/synthetic_energy_data.csv,10184
9.431363764319837,1.0,700.0,512.0,17.90848501887865,7.698970013021908,fp32,question-answering,benchmark_training,0.0087669583507337,-2.0571510566473843,synthetic,data/synthetic_energy_data.csv,10185
9.826074802765646,32.0,400.0,8.0,21.60422605308447,11.000000000004343,bf16,translation,pre-train,2.0547168348666074,0.31275197923963916,synthetic,data/synthetic_energy_data.csv,10186
10.845098040020462,1.0,1000.0,32.0,19.32221929473392,7.698970013021908,fp32,summarization,benchmark_training,0.0123289723674441,-1.909073120788495,synthetic,data/synthetic_energy_data.csv,10187
8.55022835427846,32.0,1000.0,256.0,18.328379603438737,9.000000000434294,fp32,question-answering,benchmark_training,0.4554971951815136,-0.34151429294112956,synthetic,data/synthetic_energy_data.csv,10188
8.880813592852231,256.0,1200.0,32.0,17.357934847000454,7.698970013021908,fp32,summarization,benchmark_training,4.274735779331031,0.6309092762279832,synthetic,data/synthetic_energy_data.csv,10189
9.11394335264091,1.0,300.0,16.0,19.89209460269048,10.00000000004343,fp16,text-generation,pre-train,0.0347756308228623,-1.4587249832509892,synthetic,data/synthetic_energy_data.csv,10190
9.8450980400763,4.0,1200.0,16.0,19.6232492903979,9.000000000434294,fp16,question-answering,benchmark_training,0.0710933190520767,-1.1481712098911327,synthetic,data/synthetic_energy_data.csv,10191
8.880813592852231,1.0,70.0,32.0,17.357934847000454,7.698970013021908,fp32,image-classification,fine-tune,0.0009366514531236,-3.0284219887769974,synthetic,data/synthetic_energy_data.csv,10192
10.845098040020462,32.0,400.0,8.0,22.6232492903979,11.000000000004343,bf16,summarization,pre-train,14.544088650206977,1.1626865130298707,synthetic,data/synthetic_energy_data.csv,10193
7.913813857679991,256.0,700.0,32.0,16.69196510276736,8.000000004342946,bf16,translation,fine-tune,2.0820106831595533,0.3184829536208862,synthetic,data/synthetic_energy_data.csv,10194
8.880813592852231,8.0,300.0,512.0,20.357934847000454,10.698970004344705,fp16,training_benchmark,pre-train,0.0797636032635856,-1.098195235311428,synthetic,data/synthetic_energy_data.csv,10195
9.8450980400763,32.0,300.0,64.0,19.6232492903979,9.000000000434294,fp16,text-generation,fine-tune,0.1211009165397306,-0.9168525699317525,synthetic,data/synthetic_energy_data.csv,10196
8.096910016482413,1.0,1000.0,8.0,16.8750612633917,8.000000004342946,fp16,translation,benchmark_training,0.0145474837029674,-1.8372121206590606,synthetic,data/synthetic_energy_data.csv,10197
10.113943352340245,64.0,400.0,128.0,18.89209460269048,8.000000004342946,fp32,text-generation,fine-tune,0.2909156483256326,-0.5362329174648955,synthetic,data/synthetic_energy_data.csv,10198
7.913813857679991,2.0,400.0,32.0,16.390935107103378,7.698970013021908,fp32,summarization,fine-tune,0.0119101892682607,-1.9240813369632257,synthetic,data/synthetic_energy_data.csv,10199
9.8450980400763,128.0,1000.0,128.0,21.32221929473392,10.698970004344705,fp16,training_benchmark,pre-train,1.446363653161095,0.16027749953206982,synthetic,data/synthetic_energy_data.csv,10200
10.845098040020462,2.0,1200.0,256.0,20.6232492903979,9.000000000434294,bf16,summarization,benchmark_training,0.1550875485823978,-0.8094230687178476,synthetic,data/synthetic_energy_data.csv,10201
8.55022835427846,1.0,1000.0,512.0,18.328379603438737,9.000000000434294,fp32,summarization,benchmark_training,0.0110598107485086,-1.9562523044582296,synthetic,data/synthetic_energy_data.csv,10202
8.880813592852231,32.0,1000.0,512.0,18.357934847000454,8.698970005204608,bf16,summarization,benchmark_training,0.4638723086793511,-0.3336015523501883,synthetic,data/synthetic_energy_data.csv,10203
10.53147891705503,8.0,400.0,8.0,19.008600171761916,7.698970013021908,bf16,translation,fine-tune,0.0366186635269828,-1.4362975102104096,synthetic,data/synthetic_energy_data.csv,10204
7.913813857679991,128.0,300.0,128.0,17.390935107103378,8.698970005204608,fp32,text-generation,fine-tune,0.5230900290149806,-0.2814235582846356,synthetic,data/synthetic_energy_data.csv,10205
9.8450980400763,1.0,300.0,128.0,19.6232492903979,9.000000000434294,bf16,image-classification,benchmark_training,0.0171975195358745,-1.7645341885323704,synthetic,data/synthetic_energy_data.csv,10206
9.826074802765646,128.0,300.0,64.0,18.30319605742049,7.698970013021908,fp16,question-answering,benchmark_training,0.559495213387801,-0.2522036246104432,synthetic,data/synthetic_energy_data.csv,10207
10.113943352340245,128.0,700.0,512.0,20.89209460269048,10.00000000004343,fp16,text-generation,pre-train,1.2683588191125603,0.10324213297464303,synthetic,data/synthetic_energy_data.csv,10208
10.845098040020462,2.0,1200.0,16.0,19.32221929473392,7.698970013021908,fp16,translation,benchmark_training,0.0310791307408156,-1.5075311365811128,synthetic,data/synthetic_energy_data.csv,10209
9.8450980400763,256.0,1000.0,32.0,18.32221929473392,7.698970013021908,bf16,image-classification,benchmark_training,3.13126190986947,0.49571939506944607,synthetic,data/synthetic_energy_data.csv,10210
10.845098040020462,256.0,1200.0,16.0,19.6232492903979,8.000000004342946,fp16,translation,fine-tune,4.283909003966405,0.6318402372543601,synthetic,data/synthetic_energy_data.csv,10211
9.11394335264091,16.0,700.0,16.0,18.5910646070265,8.698970005204608,fp16,text-generation,fine-tune,0.1590775630211971,-0.7983910707823193,synthetic,data/synthetic_energy_data.csv,10212
9.431363764319837,1.0,300.0,128.0,19.20951501454263,9.000000000434294,fp16,summarization,fine-tune,0.0058555021507484,-2.2324358551692716,synthetic,data/synthetic_energy_data.csv,10213
9.431363764319837,64.0,1000.0,256.0,21.20951501454263,11.000000000004343,bf16,image-classification,pre-train,0.8745705231805045,-0.058205164351993695,synthetic,data/synthetic_energy_data.csv,10214
10.53147891705503,8.0,70.0,512.0,20.309630167425897,9.000000000434294,bf16,question-answering,fine-tune,0.0498865473961708,-1.302016552157786,synthetic,data/synthetic_energy_data.csv,10215
10.113943352340245,4.0,700.0,8.0,18.89209460269048,8.000000004342946,fp32,summarization,benchmark_training,0.0337096745544921,-1.472245440296308,synthetic,data/synthetic_energy_data.csv,10216
10.113943352340245,32.0,1000.0,32.0,18.5910646070265,7.698970013021908,fp32,summarization,fine-tune,0.435132557616195,-0.361378420582103,synthetic,data/synthetic_energy_data.csv,10217
8.096910016482413,64.0,400.0,512.0,17.8750612633917,9.000000000434294,bf16,question-answering,fine-tune,0.2838602466614599,-0.5468954241857562,synthetic,data/synthetic_energy_data.csv,10218
10.845098040020462,4.0,400.0,32.0,21.6232492903979,10.00000000004343,bf16,summarization,pre-train,1.7966237941484349,0.25445714709773704,synthetic,data/synthetic_energy_data.csv,10219
10.53147891705503,16.0,700.0,512.0,22.309630167425897,11.000000000004343,bf16,summarization,pre-train,5.176496423425454,0.7140359182820418,synthetic,data/synthetic_energy_data.csv,10220
7.913813857679991,8.0,300.0,8.0,17.69196510276736,9.000000000434294,fp32,training_benchmark,benchmark_training,0.0337440520700623,-1.4718027674492047,synthetic,data/synthetic_energy_data.csv,10221
8.55022835427846,32.0,700.0,16.0,20.328379603438737,11.000000000004343,fp32,text-generation,pre-train,0.2780658126390971,-0.5558524030627524,synthetic,data/synthetic_energy_data.csv,10222
8.096910016482413,64.0,400.0,32.0,18.8750612633917,10.00000000004343,fp32,image-classification,pre-train,0.4032700619711133,-0.39440401802052905,synthetic,data/synthetic_energy_data.csv,10223
7.913813857679991,256.0,1000.0,32.0,19.390935107103378,10.698970004344705,fp16,summarization,pre-train,2.9081762028279075,0.4636207163539755,synthetic,data/synthetic_energy_data.csv,10224
9.826074802765646,256.0,1000.0,32.0,18.30319605742049,7.698970013021908,fp32,translation,fine-tune,2.892766830908024,0.4613134291090826,synthetic,data/synthetic_energy_data.csv,10225
10.845098040020462,8.0,70.0,512.0,20.6232492903979,9.000000000434294,fp16,translation,benchmark_training,0.0481576697534994,-1.3173345358216784,synthetic,data/synthetic_energy_data.csv,10226
8.880813592852231,16.0,1000.0,32.0,17.658964842664435,8.000000004342946,fp16,summarization,fine-tune,0.1923195072555138,-0.7159766623878655,synthetic,data/synthetic_energy_data.csv,10227
8.096910016482413,16.0,400.0,128.0,19.8750612633917,11.000000000004343,bf16,training_benchmark,pre-train,0.0951026979091444,-1.0218071626584377,synthetic,data/synthetic_energy_data.csv,10228
10.845098040020462,2.0,700.0,32.0,19.6232492903979,8.000000004342946,fp16,summarization,benchmark_training,0.0165225458685652,-1.7819230338023888,synthetic,data/synthetic_energy_data.csv,10229
8.096910016482413,2.0,700.0,256.0,17.8750612633917,9.000000000434294,bf16,text-generation,fine-tune,0.0207501842690046,-1.6829780422455487,synthetic,data/synthetic_energy_data.csv,10230
10.113943352340245,1.0,700.0,16.0,19.89209460269048,9.000000000434294,bf16,image-classification,benchmark_training,0.0299384110694452,-1.5237712528267586,synthetic,data/synthetic_energy_data.csv,10231
9.826074802765646,4.0,1200.0,16.0,18.30319605742049,7.698970013021908,fp32,summarization,fine-tune,0.0758634230137536,-1.119967565502909,synthetic,data/synthetic_energy_data.csv,10232
8.880813592852231,1.0,1000.0,512.0,17.658964842664435,8.000000004342946,bf16,training_benchmark,fine-tune,0.0119871478738288,-1.9212841371684495,synthetic,data/synthetic_energy_data.csv,10233
9.826074802765646,256.0,1000.0,512.0,19.30319605742049,8.698970005204608,bf16,translation,benchmark_training,3.861254520398853,0.5867284297415248,synthetic,data/synthetic_energy_data.csv,10234
10.53147891705503,128.0,400.0,128.0,22.309630167425897,11.000000000004343,fp32,summarization,pre-train,8.017029157752965,0.9040134631194277,synthetic,data/synthetic_energy_data.csv,10235
9.11394335264091,128.0,700.0,16.0,20.89209460269048,11.000000000004343,fp32,translation,pre-train,1.3018148746474874,0.11454922951990468,synthetic,data/synthetic_energy_data.csv,10236
8.096910016482413,32.0,1000.0,32.0,17.57403126772772,8.698970005204608,bf16,summarization,benchmark_training,0.4371976932670147,-0.3593221381314144,synthetic,data/synthetic_energy_data.csv,10237
9.8450980400763,128.0,400.0,256.0,20.6232492903979,10.00000000004343,fp16,text-generation,pre-train,0.6073614226419789,-0.21655279632585,synthetic,data/synthetic_energy_data.csv,10238
