model_name,model_family,task,train_type,n_params,gpu_model,gpu_count,tdp_w,batch_size,precision,estimated_tokens,estimated_flops,duration_seconds,energy_kwh,co2_kg,source,label_quality
synthetic_model,transformer,summarization,pre-train,13000000000,A100,2,400,256,fp32,100000000000,7800000000000000000000,10695.398375853383,3.64927616804366,2.6539546602889805,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,1300000000,H100,32,700,128,fp32,1000000000,7800000000000000000,36.0,0.28489905728346016,0.0726613589076366,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,2700000000,H100,8,700,256,fp16,500000000,8100000000000000000,36.0,0.07739899873336374,0.045980593964508126,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,34000000000,A100,256,400,256,bf16,50000000,10200000000000000000,36.0,1.2960619756984322,0.7782845317937829,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,13000000000,GB200,2,1000,256,fp16,1000000000,78000000000000000000,37.4947431655431,0.02456494375477672,0.013456709297168135,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,13000000000,GB200,8,1000,32,fp16,100000000000,7800000000000000000000,983.923617282576,2.997573061186942,2.165506930318342,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,1300000000,A100,4,400,8,fp16,100000000,780000000000000000,36.0,0.022389272443891953,0.0115227551974175,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,2700000000,B200,256,1000,512,fp32,100000000,1620000000000000000,36.0,3.736341238278623,0.8378124790470158,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,2700000000,T4,256,70,512,fp16,30000000000,486000000000000000000,36.0,0.22536272572976707,0.13453616490453582,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,1300000000,H200,2,700,256,fp32,500000000,3900000000000000000,36.0,0.016501899404145245,0.006358266021602425,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,760000000,H200,256,700,128,fp32,100000000,456000000000000000,36.0,2.0527715436119256,1.1215545106012463,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,7000000000,A100,128,400,512,fp16,500000000,21000000000000000000,36.0,0.6008971422511717,0.2111329187750154,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,82000000,GB300,8,1200,16,bf16,50000000,24600000000000000,36.0,0.1532950544600912,0.04586921241270693,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,6700000000,GB300,2,1200,64,fp16,50000000,2010000000000000000,36.0,0.03577575154114326,0.024968015311472764,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,82000000,H100,16,700,8,fp32,30000000000,14760000000000000000,36.0,0.17214929312780305,0.133333701166807,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,6700000000,V100,128,300,32,fp16,10000000000,402000000000000000000,36.0,0.45559567581977617,0.22217654056843614,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,7000000000,V100,256,300,32,bf16,50000000,2100000000000000000,36.0,1.0680599642329216,0.3444234602244085,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,82000000,T4,1,70,512,fp32,50000000,24600000000000000,36.0,0.0010492659656129442,0.0002333160745491769,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,70000000000,A100,2,400,32,bf16,500000000,210000000000000000000,240.32043485454793,0.06545328696974473,0.04144161836582725,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,82000000,V100,2,300,256,fp32,100000000,49200000000000000,36.0,0.007441214398876161,0.003770495401819644,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,125000000,B200,256,1000,512,bf16,100000000,75000000000000000,36.0,3.8132368048174246,1.6609965673365126,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,7000000000,GB300,4,1200,32,fp16,1000000000,42000000000000000000,36.0,0.05668353937194738,0.02608903241389922,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,6700000000,H200,32,700,64,fp32,500000000,20100000000000000000,36.0,0.2722203447231423,0.083021593028087,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,6700000000,V100,32,300,256,bf16,100000000,4020000000000000000,36.0,0.1497869137008168,0.03391167013605772,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,760000000,GB200,32,1000,128,fp16,10000000000,45600000000000000000,36.0,0.42890952581558867,0.16259008890150758,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,70000000000,V100,16,300,128,fp16,50000000,21000000000000000000,36.0,0.0628112674274491,0.03762340097815443,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,34000000000,A100,1,400,512,bf16,100000000,20400000000000000000,46.908564202035954,0.00777265133680434,0.004556772575891609,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,6700000000,B200,64,1000,8,bf16,1000000000,40200000000000000000,36.0,0.8084081571683964,0.48389773091576666,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,13000000000,V100,4,300,64,fp16,50000000,3900000000000000000,36.0,0.014636980995006052,0.0029295503865385897,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,6700000000,A100,128,400,512,fp16,1000000000,40200000000000000000,36.0,0.7687293713890001,0.5331754197948161,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,6700000000,B200,128,1000,512,fp16,1000000000,40200000000000000000,36.0,1.7825422640051496,1.2346108804991411,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,2700000000,GB300,128,1200,256,fp16,100000000000,1620000000000000000000,36.0,1.9888652698430713,0.6340511241850695,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,6700000000,GB300,8,1200,256,bf16,50000000,2010000000000000000,36.0,0.10794575801793915,0.06025216258527605,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,82000000,GB300,32,1200,8,bf16,100000000,49200000000000000,36.0,0.5458893687051537,0.3064733314442057,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,760000000,H100,128,700,16,fp32,500000000,2280000000000000000,36.0,1.0440209404711964,0.35597153698712625,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,7000000000,H200,2,700,256,bf16,100000000000,4200000000000000000000,3576.1829050574092,1.960240755506031,0.4128578644336263,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,13000000000,GB200,32,1000,64,fp32,500000000,39000000000000000000,36.0,0.39026796157786536,0.21811284044790802,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,1300000000,GB200,1,1000,256,bf16,50000000,390000000000000000,36.0,0.013670450303618825,0.004872352572884123,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,7000000000,H100,4,700,8,fp32,500000000,21000000000000000000,36.0,0.03677243892643836,0.021251031701772265,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,13000000000,GB300,256,1200,128,fp32,50000000,3900000000000000000,36.0,3.433498861118507,0.8469757325154917,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,355000000,A100,32,400,32,fp16,100000000,213000000000000000,36.0,0.18862877238091028,0.0569613692484344,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,82000000,H100,128,700,512,bf16,10000000000,4920000000000000000,36.0,1.0960286512314859,0.5025936553705843,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,70000000000,T4,64,70,16,fp32,50000000,21000000000000000000,36.0,0.0568476298672766,0.02477254746408361,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,2700000000,H200,8,700,512,fp16,50000000,810000000000000000,36.0,0.08576082503098562,0.06266705262320289,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,34000000000,GB300,16,1200,512,fp16,500000000,102000000000000000000,36.0,0.26589395225655527,0.1562764925811339,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,13000000000,GB200,128,1000,8,fp32,30000000000,2340000000000000000000,36.0,1.7645908265951622,1.1846630812803838,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,1300000000,B200,64,1000,16,fp16,50000000000,390000000000000000000,36.0,0.9630656385461953,0.6321091935496361,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,82000000,H200,2,700,64,fp32,1000000000,492000000000000000,36.0,0.02114210416697838,0.006644068564264561,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,7000000000,A100,16,400,8,bf16,30000000000,1260000000000000000000,170.67608987798263,0.4108485306585258,0.11517162812214832,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,13000000000,GB300,1,1200,8,bf16,50000000,3900000000000000000,36.0,0.015512290519649204,0.004797872293039619,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,2700000000,GB200,64,1000,64,fp32,50000000,810000000000000000,36.0,0.97753957002153,0.20894274859493497,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,13000000000,GB300,2,1200,64,fp32,50000000000,3900000000000000000000,1978.775482994515,1.8243630331919514,0.40434426477364893,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,34000000000,A100,1,400,64,fp32,50000000,10200000000000000000,38.079853053639724,0.006210418073259675,0.004275179785025791,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,355000000,A100,2,400,16,fp32,1000000000,2130000000000000000,36.0,0.010696966047081221,0.007657792074708382,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,82000000,B200,1,1000,16,fp16,50000000,24600000000000000,36.0,0.011672510738009859,0.007920059490464926,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,7000000000,H100,16,700,8,fp16,10000000000,420000000000000000000,36.0,0.13600580662965067,0.03989142053272299,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,1300000000,GB200,32,1000,32,fp16,100000000,780000000000000000,36.0,0.3591840443552276,0.09483557483773672,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,760000000,H100,32,700,32,bf16,50000000000,228000000000000000000,36.0,0.2464269790065628,0.15233970266262936,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,34000000000,V100,32,300,256,fp16,50000000,10200000000000000000,36.0,0.1167842375029246,0.08018185714726833,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,760000000,GB200,8,1000,16,bf16,500000000,2280000000000000000,36.0,0.10807280463441203,0.0669097121267774,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,13000000000,GB200,32,1000,8,fp32,50000000000,3900000000000000000000,134.39764596989545,1.893754103058428,1.0214692570279824,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,760000000,B200,4,1000,512,fp16,50000000,228000000000000000,36.0,0.04661963807535825,0.02068299009064407,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,34000000000,V100,64,300,32,fp32,100000000000,20400000000000000000000,1370.0378015820334,11.447816624661215,8.340329666344626,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,82000000,GB200,64,1000,128,fp16,1000000000,492000000000000000,36.0,0.7677270772864373,0.31575749723959573,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,7000000000,V100,8,300,32,fp32,30000000000,1260000000000000000000,720.9632009259005,0.6708718463118094,0.415857601657019,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,1300000000,H200,256,700,64,fp16,500000000,3900000000000000000,36.0,2.557159203836847,1.5952714544575906,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,760000000,B200,1,1000,128,fp32,30000000000,136800000000000000000,251.82954709974655,0.07771064809669412,0.02897999305728289,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,2700000000,V100,256,300,32,fp32,100000000,1620000000000000000,36.0,0.8634838202876666,0.5100792139350087,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,34000000000,H200,64,700,32,fp32,1000000000,204000000000000000000,36.0,0.6529101298573555,0.46828083558454386,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,125000000,T4,1,70,32,bf16,50000000,37500000000000000,36.0,0.0010013923526817525,0.00021861850038171915,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,355000000,GB200,16,1000,512,fp32,100000000000,213000000000000000000,36.0,0.20627610499871873,0.08192836280177057,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,82000000,V100,4,300,256,fp32,50000000,24600000000000000,36.0,0.016078921088444643,0.011581020595078257,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,6700000000,H100,8,700,128,bf16,100000000,4020000000000000000,36.0,0.08580981844290941,0.0185155199841897,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,6700000000,A100,32,400,128,fp32,1000000000,40200000000000000000,36.0,0.19910380942362013,0.0763457816237483,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,2700000000,GB300,2,1200,8,bf16,500000000,8100000000000000000,36.0,0.037227059632520224,0.02419393060803704,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,34000000000,V100,4,300,128,bf16,50000000,10200000000000000000,36.0,0.018744933519648205,0.01143323658907101,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,6700000000,A100,8,400,512,bf16,100000000,4020000000000000000,36.0,0.04298957720165558,0.02426137954073398,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,70000000000,A100,16,400,32,fp32,10000000000,4200000000000000000000,811.4994626929376,2.255217914248578,0.9705801171595155,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,7000000000,GB300,64,1200,8,bf16,1000000000,42000000000000000000,36.0,0.9575187220750402,0.38338142953538396,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,82000000,GB300,2,1200,8,fp16,100000000,49200000000000000,36.0,0.026725598698416796,0.020921934282592706,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,760000000,H100,32,700,128,fp32,100000000,456000000000000000,36.0,0.25832057649436657,0.12744031317737356,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,2700000000,H100,2,700,32,fp32,30000000000,486000000000000000000,434.45858896269596,0.22324829731115806,0.07358802682089985,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,13000000000,GB300,4,1200,256,fp16,50000000,3900000000000000000,36.0,0.06566902010564,0.039570497998769855,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,1300000000,T4,16,70,8,fp16,1000000000,7800000000000000000,36.0,0.016380521421989567,0.010689081582274147,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,125000000,GB200,256,1000,16,bf16,100000000,75000000000000000,36.0,3.8066663421223557,2.8280152927372058,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,125000000,A100,16,400,32,fp16,50000000,37500000000000000,36.0,0.08967040394664907,0.020748306799364843,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,6700000000,H100,64,700,16,bf16,100000000,4020000000000000000,36.0,0.6604724812413469,0.15726066516958395,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,13000000000,GB200,16,1000,256,bf16,1000000000,78000000000000000000,36.0,0.1908584853388142,0.08591972901606841,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,760000000,A100,4,400,16,fp32,30000000000,136800000000000000000,79.69881012024445,0.04717100969172165,0.029620728509820442,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,6700000000,H100,128,700,512,bf16,1000000000,40200000000000000000,36.0,1.1510324326840826,0.6084936126367927,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,13000000000,V100,4,300,32,fp16,50000000000,3900000000000000000000,2766.341857701297,1.2973216399257412,0.6412619234870747,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,355000000,GB300,256,1200,32,fp16,50000000,106500000000000000,36.0,4.489783748903856,2.4079749757417273,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,1300000000,H200,128,700,32,bf16,100000000000,780000000000000000000,36.0,1.2055830617003271,0.7257402783757612,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,1300000000,H100,16,700,32,fp32,100000000000,780000000000000000000,124.37069780396163,0.46842724276466696,0.20215339388462655,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,34000000000,H200,1,700,64,bf16,500000000,102000000000000000000,136.1799292612813,0.034912751153805946,0.019527049513597988,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,760000000,A100,8,400,256,fp32,50000000000,228000000000000000000,103.86038983134019,0.1462066033304463,0.10617668818928933,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,70000000000,H100,16,700,256,fp16,500000000,210000000000000000000,36.0,0.12635920486896512,0.04352476282883569,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,2700000000,T4,256,70,256,bf16,100000000000,1620000000000000000000,36.0,0.2665470857789009,0.07303081152039821,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,2700000000,H200,128,700,16,bf16,500000000,8100000000000000000,36.0,1.3729217556553663,0.8920743242942084,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,70000000000,GB300,1,1200,64,fp16,10000000000,4200000000000000000000,3565.445941336041,1.378987450963187,0.7031964423182566,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,125000000,GB200,4,1000,16,fp32,1000000000,750000000000000000,36.0,0.060680808194392116,0.02903476678773984,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,7000000000,V100,16,300,128,fp16,30000000000,1260000000000000000000,241.6626646391517,0.3641530274810324,0.13290833535510146,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,1300000000,H200,4,700,64,fp32,100000000,780000000000000000,36.0,0.039864133408946005,0.021376175215187226,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,82000000,B200,64,1000,128,fp32,50000000,24600000000000000,36.0,0.8661277573371856,0.5110741146035437,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,13000000000,A100,1,400,256,fp16,50000000,3900000000000000000,36.0,0.006276570830305222,0.004934015482990803,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,34000000000,A100,4,400,8,bf16,30000000000,6120000000000000000000,4768.7156486568,3.3861508684506147,2.0372257469459942,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,70000000000,V100,1,300,256,bf16,30000000000,12600000000000000000000,44339.65839621377,5.652553394148496,4.214004439757837,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,760000000,B200,16,1000,64,bf16,50000000,228000000000000000,36.0,0.24833123778658206,0.17346129906432792,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,355000000,GB300,4,1200,128,bf16,500000000,1065000000000000000,36.0,0.06081495255226671,0.04016056127190942,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,125000000,T4,1,70,512,bf16,1000000000,750000000000000000,36.0,0.0008515099289654915,0.000414654032960784,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,34000000000,A100,32,400,512,fp16,100000000,20400000000000000000,36.0,0.20068643509624312,0.11978889268404609,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,2700000000,H200,8,700,16,fp16,100000000,1620000000000000000,36.0,0.08361636685016446,0.04591600540971756,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,355000000,H200,1,700,128,fp32,100000000000,213000000000000000000,392.8486772924693,0.092041955420308,0.06956457626369277,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,70000000000,T4,1,70,16,fp16,1000000000,420000000000000000000,2726.8772313245495,0.07670995812094941,0.046249610960159414,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,125000000,B200,1,1000,64,bf16,500000000,375000000000000000,36.0,0.013778455972393196,0.003752422076833808,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,6700000000,T4,256,70,128,bf16,30000000000,1206000000000000000000,36.0,0.23786224547304652,0.11256131991464888,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,70000000000,T4,256,70,32,fp32,100000000,42000000000000000000,36.0,0.2828957255922885,0.1672766601689649,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,355000000,GB200,64,1000,8,fp32,1000000000,2130000000000000000,36.0,0.9867920486250918,0.5267321459953417,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,1300000000,H200,2,700,8,fp16,10000000000,78000000000000000000,45.89026191935344,0.02081996065529558,0.011405221523369622,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,760000000,GB200,16,1000,512,bf16,30000000000,136800000000000000000,36.0,0.20765702959664237,0.14105857777882036,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,7000000000,A100,32,400,128,bf16,50000000,2100000000000000000,36.0,0.20302922742158666,0.058590400029592156,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,355000000,B200,64,1000,128,fp16,100000000,213000000000000000,36.0,0.8303448805298005,0.4973671300794743,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,1300000000,H100,4,700,128,bf16,100000000000,780000000000000000000,242.02495808274395,0.28365553564776685,0.2235849749965906,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,70000000000,GB300,2,1200,32,fp16,500000000,210000000000000000000,70.77352966451207,0.07015551942682283,0.03607438717606875,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,70000000000,B200,128,1000,8,bf16,100000000000,42000000000000000000000,465.667451285481,22.04440492976982,11.060401760830972,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,82000000,T4,128,70,8,bf16,50000000,24600000000000000,36.0,0.10767469666370942,0.07992102348523268,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,760000000,B200,8,1000,16,fp16,30000000000,136800000000000000000,36.0,0.12599699883897894,0.04669909915249622,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,125000000,GB300,4,1200,16,fp16,10000000000,7500000000000000000,36.0,0.05474782586144675,0.03808714248101491,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,2700000000,B200,256,1000,256,bf16,100000000000,1620000000000000000000,36.0,3.171241566989475,2.3753108903117934,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,760000000,V100,16,300,256,fp32,10000000000,45600000000000000000,36.0,0.06363194911822764,0.047028974268633374,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,6700000000,V100,2,300,32,fp16,50000000,2010000000000000000,36.0,0.009441357564741243,0.0030286805414653237,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,13000000000,B200,16,1000,128,bf16,100000000,7800000000000000000,36.0,0.22228009213209163,0.09627088540238478,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,6700000000,B200,32,1000,8,fp16,1000000000,40200000000000000000,36.0,0.421954395040747,0.26134149524898936,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,70000000000,GB200,64,1000,32,bf16,30000000000,12600000000000000000000,208.52850720325546,4.83233069991543,1.1361729723549954,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,125000000,H100,128,700,32,fp32,50000000,37500000000000000,36.0,0.990666291632685,0.5622957845902141,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,34000000000,T4,2,70,512,fp32,30000000000,6120000000000000000000,35337.4746279069,2.1437250425830405,0.5715504718513634,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,13000000000,A100,4,400,32,fp16,1000000000,78000000000000000000,56.34725905627715,0.02843374938879312,0.0060725752396105495,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,2700000000,H200,32,700,8,bf16,50000000,810000000000000000,36.0,0.2983899370642341,0.20132727489879984,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,70000000000,GB300,256,1200,256,bf16,10000000000,4200000000000000000000,36.0,4.387702664330644,1.7520271047755338,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,7000000000,V100,32,300,32,fp32,50000000,2100000000000000000,36.0,0.13035963832763758,0.10159513074676371,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,70000000000,H100,16,700,32,bf16,30000000000,12600000000000000000000,1166.9208135035283,5.127036677440041,1.4499709020657032,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,82000000,H200,16,700,8,bf16,50000000,24600000000000000,36.0,0.12563723696290535,0.026142090170157558,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,82000000,T4,64,70,128,fp16,50000000,24600000000000000,36.0,0.06728444693692097,0.05371934507006597,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,34000000000,H100,8,700,16,fp32,30000000000,6120000000000000000000,1567.09573098415,2.756195217609729,1.2668458988790343,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,6700000000,GB200,16,1000,8,bf16,50000000,2010000000000000000,36.0,0.2511826357142912,0.10989292690463283,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,7000000000,B200,1,1000,32,bf16,50000000,2100000000000000000,36.0,0.013481388295287012,0.004682760506996081,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,70000000000,GB200,16,1000,8,bf16,1000000000,420000000000000000000,36.0,0.25595284702853094,0.07245481395171964,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,7000000000,V100,1,300,128,fp32,1000000000,42000000000000000000,183.93759491917575,0.02011007417702641,0.013438641558919382,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,2700000000,V100,1,300,512,fp16,50000000,810000000000000000,36.0,0.0035401142437400408,0.0026352676240705567,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,13000000000,GB200,32,1000,16,bf16,50000000000,3900000000000000000000,119.87820627773073,1.2682883614647287,0.28442692794188196,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,2700000000,B200,256,1000,16,bf16,500000000,8100000000000000000,36.0,3.3353039624209493,0.9053270593142504,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,6700000000,GB200,32,1000,32,bf16,100000000000,4020000000000000000000,145.79074122560257,1.9103346302797017,1.0715681873870335,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,13000000000,V100,4,300,512,fp16,50000000,3900000000000000000,36.0,0.016760710435023363,0.011182048215396735,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,82000000,GB300,256,1200,512,fp16,100000000,49200000000000000,36.0,3.859042228020012,0.8316862328689463,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,355000000,T4,2,70,128,fp16,100000000,213000000000000000,36.0,0.0022323674642198464,0.00046438990183383016,synthetic,simulated_physics_based
