public_id,model_name,model_family,task,train_type,organization,system_name,gpu_model,gpu_count,tdp_w,duration_minutes,duration_seconds,energy_kwh,co2_kg,source,label_quality,original_file,cpu_model,n_params,batch_size,precision,dataset_name,model_id,log_params,log_flops,gpu_model_enc,train_type_enc,task_enc,downloads,likes,log_energy_kwh,estimated_tokens,estimated_flops
,synthetic_model,transformer,image-classification,benchmark_training,,,H100,8.0,700.0,,36.0,0.0678342879970968,0.0327187824228936,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,16.0,fp16,,,,,,,,,,,50000000.0,37500000000000000
,synthetic_model,transformer,question-answering,pre-train,,,A100,128.0,400.0,,36.0,0.7950280962489908,0.184599151992729,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,256.0,fp16,,,,,,,,,,,30000000000.0,1260000000000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,B200,8.0,1000.0,,36.0,0.0913409482007178,0.0565525254872949,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,256.0,fp16,,,,,,,,,,,1000000000.0,750000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,T4,2.0,70.0,,64.65281227393237,0.0029371432949682,0.0011729451245621,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,32.0,bf16,,,,,,,,,,,30000000000.0,22500000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,H100,4.0,700.0,,906.4945185552956,0.874425761984141,0.5612087130271555,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,16.0,fp32,,,,,,,,,,,50000000000.0,2010000000000000000000
,synthetic_model,transformer,translation,pre-train,,,GB300,256.0,1200.0,,36.0,4.491911708425791,2.771018341696473,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,256.0,bf16,,,,,,,,,,,30000000000.0,1260000000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,B200,16.0,1000.0,,36.0,0.2315363111250121,0.1689706787395323,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,16.0,fp32,,,,,,,,,,,50000000.0,24600000000000000
,synthetic_model,transformer,image-classification,pre-train,,,GB200,64.0,1000.0,,36.0,0.94118841910558,0.317390459706508,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,512.0,bf16,,,,,,,,,,,30000000000.0,22500000000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,H100,16.0,700.0,,36.0,0.1742731202322863,0.0907734719709151,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,8.0,fp32,,,,,,,,,,,50000000.0,2010000000000000000
,synthetic_model,transformer,text-generation,benchmark_training,,,GB300,128.0,1200.0,,36.0,1.9294622437442277,1.50105793455344,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,256.0,fp16,,,,,,,,,,,50000000.0,390000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,A100,128.0,400.0,,36.0,0.8148452376895962,0.488970492903204,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,8.0,bf16,,,,,,,,,,,50000000.0,3900000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,V100,16.0,300.0,,36.0,0.0651700070931853,0.046327303236053,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,128.0,fp32,,,,,,,,,,,100000000.0,456000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,GB200,8.0,1000.0,,695.3488202968978,1.8425866802118231,0.4839407898106323,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,32.0,fp32,,,,,,,,,,,100000000000.0,4200000000000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,B200,128.0,1000.0,,36.0,1.974208620540612,0.4450173133004086,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,256.0,fp32,,,,,,,,,,,1000000000.0,4560000000000000000
,synthetic_model,transformer,image-classification,pre-train,,,H100,32.0,700.0,,794.5353999732275,5.962988437390703,3.6729278292327,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,32.0,fp16,,,,,,,,,,,50000000000.0,21000000000000000000000
,synthetic_model,transformer,summarization,fine-tune,,,GB300,2.0,1200.0,,36.0,0.0358208166878439,0.0099538842602007,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,32.0,bf16,,,,,,,,,,,1000000000.0,16200000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,GB300,8.0,1200.0,,36.0,0.1246674039447801,0.098592817187183,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,8.0,bf16,,,,,,,,,,,50000000.0,390000000000000000
,synthetic_model,transformer,summarization,pre-train,,,V100,4.0,300.0,,541.0484623917638,0.2623424246335257,0.2022057435059489,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,16.0,fp32,,,,,,,,,,,10000000000.0,420000000000000000000
,synthetic_model,transformer,translation,fine-tune,,,A100,2.0,400.0,,49.595393818759455,0.0146026906521734,0.0041197127621618,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,32.0,fp16,,,,,,,,,,,100000000.0,42000000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,H100,128.0,700.0,,36.0,1.2979483300521,0.8851912552000389,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,64.0,bf16,,,,,,,,,,,500000000.0,21000000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,V100,16.0,300.0,,95.87906772704444,0.1676444734712822,0.043231803505852,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,512.0,bf16,,,,,,,,,,,1000000000.0,420000000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,H100,64.0,700.0,,36.0,0.706802270883783,0.3524596374856386,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,32.0,fp32,,,,,,,,,,,500000000.0,375000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,T4,64.0,70.0,,2866.8787918482394,5.416203941506956,2.865577478692474,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,16.0,fp32,,,,,,,,,,,100000000000.0,20400000000000000000000
,synthetic_model,transformer,translation,fine-tune,,,B200,16.0,1000.0,,36.0,0.2557920221055688,0.0564897930209954,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,256.0,bf16,,,,,,,,,,,50000000.0,810000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,A100,2.0,400.0,,36.0,0.0121671767900601,0.0041525172408201,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,512.0,fp32,,,,,,,,,,,1000000000.0,7800000000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,B200,128.0,1000.0,,36.0,1.9832302043322367,0.996953389282302,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,64.0,bf16,,,,,,,,,,,1000000000.0,204000000000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,GB200,128.0,1000.0,,36.0,1.6941915435740338,1.170373041808304,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,128.0,fp32,,,,,,,,,,,100000000.0,4020000000000000000
,synthetic_model,transformer,text-generation,benchmark_training,,,H100,64.0,700.0,,36.0,0.6044713702658637,0.2013444227127114,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,256.0,bf16,,,,,,,,,,,1000000000.0,42000000000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,T4,128.0,70.0,,36.0,0.1346306023150778,0.0507011191256355,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,256.0,bf16,,,,,,,,,,,100000000.0,20400000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,GB300,256.0,1200.0,,36.0,3.4567912212022938,0.7668788902609673,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,16.0,bf16,,,,,,,,,,,50000000.0,24600000000000000
,synthetic_model,transformer,translation,fine-tune,,,V100,8.0,300.0,,36.0,0.0323521745430655,0.0106459401203455,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,64.0,fp32,,,,,,,,,,,100000000.0,49200000000000000
,synthetic_model,transformer,summarization,pre-train,,,B200,4.0,1000.0,,36.0,0.0467093893232084,0.0255876321930823,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,256.0,bf16,,,,,,,,,,,100000000000.0,75000000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,H200,16.0,700.0,,36.0,0.1629786475042677,0.0986548048921775,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,32.0,fp16,,,,,,,,,,,100000000.0,4200000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,B200,1.0,1000.0,,192.0038121224572,0.0719877432339403,0.0528576521718426,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,32.0,fp16,,,,,,,,,,,100000000000.0,213000000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,H200,256.0,700.0,,36.0,2.391175672651345,0.7589797939748463,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,512.0,bf16,,,,,,,,,,,50000000000.0,3900000000000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,GB300,16.0,1200.0,,36.0,0.2395538309956968,0.1765825770426805,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,16.0,fp32,,,,,,,,,,,100000000.0,780000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,H200,8.0,700.0,,36.0,0.0665719105746702,0.0346854548756117,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,256.0,fp16,,,,,,,,,,,30000000000.0,136800000000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,H100,256.0,700.0,,36.0,2.006952498918608,0.6756511719908006,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,256.0,bf16,,,,,,,,,,,100000000.0,780000000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,A100,16.0,400.0,,36.0,0.0992578603981559,0.051005773708944,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,128.0,fp32,,,,,,,,,,,500000000.0,21000000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,GB200,64.0,1000.0,,36.0,1.0059526706279371,0.7499180448847489,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,32.0,fp16,,,,,,,,,,,500000000.0,246000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,GB300,32.0,1200.0,,36.0,0.5151145040659972,0.2013914408750397,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,512.0,fp32,,,,,,,,,,,50000000.0,228000000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,A100,2.0,400.0,,36.0,0.0107934203692025,0.0074838331545332,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,512.0,fp16,,,,,,,,,,,50000000.0,2100000000000000000
,synthetic_model,transformer,image-classification,pre-train,,,GB200,1.0,1000.0,,2667.384208571381,0.8829517865064956,0.3537520712683373,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,16.0,fp32,,,,,,,,,,,100000000000.0,1620000000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,T4,8.0,70.0,,36.0,0.0073915652851141,0.0057524127134374,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,16.0,bf16,,,,,,,,,,,100000000.0,42000000000000000000
,synthetic_model,transformer,summarization,benchmark_training,,,GB300,256.0,1200.0,,36.0,4.340545494046578,3.339764760857623,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,8.0,fp32,,,,,,,,,,,500000000.0,2280000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,GB200,16.0,1000.0,,36.0,0.2233485738952164,0.0637269668875504,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,16.0,bf16,,,,,,,,,,,500000000.0,246000000000000000
,synthetic_model,transformer,question-answering,fine-tune,,,B200,1.0,1000.0,,36.0,0.0135985714544314,0.0047812539198859,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,64.0,bf16,,,,,,,,,,,100000000.0,1620000000000000000
,synthetic_model,transformer,image-classification,pre-train,,,T4,256.0,70.0,,36.0,0.2429010136644789,0.0516921892974224,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,16.0,bf16,,,,,,,,,,,50000000000.0,24600000000000000000
,synthetic_model,transformer,summarization,fine-tune,,,V100,8.0,300.0,,36.0,0.0279543981479096,0.0191942100161208,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,8.0,bf16,,,,,,,,,,,50000000.0,21000000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,B200,32.0,1000.0,,36.0,0.4264388100537174,0.1500593182642534,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,256.0,fp16,,,,,,,,,,,10000000000.0,780000000000000000000
,synthetic_model,transformer,summarization,pre-train,,,H100,64.0,700.0,,66.95317708056751,1.0096622558823491,0.7821198890551363,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,32.0,fp32,,,,,,,,,,,10000000000.0,2040000000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,V100,2.0,300.0,,36.0,0.0095109800179119,0.0064380179914445,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,128.0,fp32,,,,,,,,,,,500000000.0,8100000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,H100,4.0,700.0,,36.0,0.0343617862918982,0.0153025095627689,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,256.0,bf16,,,,,,,,,,,10000000000.0,7500000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,T4,4.0,70.0,,36.0,0.0038743656588092,0.0020182117846859,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,16.0,fp32,,,,,,,,,,,100000000.0,75000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,H100,4.0,700.0,,36.0,0.0364181236808032,0.0212573003487771,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,256.0,bf16,,,,,,,,,,,50000000.0,37500000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,A100,128.0,400.0,,36.0,0.771682075557872,0.2067285886896339,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,16.0,fp16,,,,,,,,,,,100000000.0,780000000000000000
,synthetic_model,transformer,text-generation,benchmark_training,,,H200,2.0,700.0,,36.0,0.0186486295162395,0.0102183389069566,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,64.0,fp32,,,,,,,,,,,50000000.0,37500000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,B200,8.0,1000.0,,36.0,0.1174219394812212,0.0327384169154506,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,256.0,fp32,,,,,,,,,,,500000000.0,102000000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,GB300,256.0,1200.0,,36.0,4.382892362143917,3.0496312169833275,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,256.0,fp16,,,,,,,,,,,50000000.0,10200000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,H100,32.0,700.0,,36.0,0.2814442621844042,0.0838743041842366,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,512.0,fp32,,,,,,,,,,,500000000.0,3900000000000000000
,synthetic_model,transformer,summarization,pre-train,,,GB300,256.0,1200.0,,36.0,3.909978244419756,2.0487684798307844,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,512.0,fp32,,,,,,,,,,,30000000000.0,22500000000000000000
,synthetic_model,transformer,translation,fine-tune,,,V100,2.0,300.0,,36.0,0.007336175879802,0.0037732721181196,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,8.0,fp16,,,,,,,,,,,50000000.0,24600000000000000
,synthetic_model,transformer,translation,fine-tune,,,GB300,1.0,1200.0,,36.0,0.0156359512944562,0.0049711029475439,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,8.0,bf16,,,,,,,,,,,50000000.0,2010000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,A100,1.0,400.0,,2046.258144413929,0.2873690683423819,0.2086785578652808,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,64.0,fp16,,,,,,,,,,,100000000000.0,780000000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,T4,1.0,70.0,,36.0,0.0010726109451482,0.0003295747645981,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,128.0,bf16,,,,,,,,,,,100000000.0,213000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,H100,64.0,700.0,,36.0,0.5792425197148565,0.3003050151460588,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,512.0,fp16,,,,,,,,,,,100000000.0,4200000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,GB300,4.0,1200.0,,36.0,0.0684616987664991,0.0158627359877621,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,32.0,bf16,,,,,,,,,,,100000000.0,20400000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,B200,64.0,1000.0,,36.0,0.7893079711378982,0.181053696612111,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,32.0,fp16,,,,,,,,,,,1000000000.0,492000000000000000
,synthetic_model,transformer,image-classification,pre-train,,,V100,64.0,300.0,,595.0307599498968,3.6283810643447993,2.471104284087868,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,64.0,fp32,,,,,,,,,,,50000000000.0,10200000000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,T4,2.0,70.0,,39.09101414917387,0.002397571606686,0.0009104869895011,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,16.0,fp32,,,,,,,,,,,1000000000.0,7800000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,B200,8.0,1000.0,,36.0,0.12220854504944,0.0615460303443524,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,16.0,bf16,,,,,,,,,,,500000000.0,1065000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,GB300,1.0,1200.0,,349.98134532513404,0.1839116032681076,0.0873973925864262,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,64.0,bf16,,,,,,,,,,,1000000000.0,420000000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,GB200,256.0,1000.0,,36.0,3.49450513167434,2.3862752672409373,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,128.0,fp16,,,,,,,,,,,10000000000.0,780000000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,A100,1.0,400.0,,57.43700447739403,0.0083506385184535,0.0056405475162752,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,256.0,bf16,,,,,,,,,,,100000000.0,20400000000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,B200,16.0,1000.0,,36.0,0.2518582666631456,0.051854226631718,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,8.0,fp16,,,,,,,,,,,1000000000.0,78000000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,GB200,64.0,1000.0,,36.0,0.9129960119505784,0.6212915535832226,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,512.0,bf16,,,,,,,,,,,50000000000.0,37500000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,T4,2.0,70.0,,127.43423055176966,0.0076692141998831,0.0049893653564948,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,32.0,fp16,,,,,,,,,,,100000000.0,42000000000000000000
,synthetic_model,transformer,text-generation,benchmark_training,,,B200,256.0,1000.0,,36.0,2.9265963014040017,1.005045643433311,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,32.0,bf16,,,,,,,,,,,50000000.0,106500000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,T4,16.0,70.0,,36.0,0.0154378337362205,0.0096600093031179,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,32.0,bf16,,,,,,,,,,,100000000.0,4020000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,V100,16.0,300.0,,36.0,0.0602663804835659,0.0399335588731917,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,64.0,fp32,,,,,,,,,,,1000000000.0,42000000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,GB300,2.0,1200.0,,36.0,0.0369288123520964,0.0276132309855708,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,512.0,fp16,,,,,,,,,,,50000000.0,390000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,GB200,256.0,1000.0,,36.0,3.336585562843893,1.4196693825997544,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,8.0,fp16,,,,,,,,,,,500000000.0,1065000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,H100,8.0,700.0,,36.0,0.0802535050102018,0.0333047196297094,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,128.0,fp16,,,,,,,,,,,100000000.0,1620000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,GB300,256.0,1200.0,,36.0,3.723497573650311,0.8090574993169678,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,128.0,bf16,,,,,,,,,,,50000000.0,2010000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,A100,1.0,400.0,,36.0,0.005341685903068,0.0017284239199388,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,128.0,fp16,,,,,,,,,,,50000000.0,24600000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,B200,64.0,1000.0,,36.0,0.8971868384897387,0.7128386577342005,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,32.0,fp16,,,,,,,,,,,50000000.0,21000000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,H200,16.0,700.0,,36.0,0.1538449875598532,0.0904820140841035,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,8.0,fp16,,,,,,,,,,,100000000000.0,456000000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,B200,2.0,1000.0,,250.32985704949132,0.164560481982089,0.060834450705784,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,128.0,fp16,,,,,,,,,,,30000000000.0,486000000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,B200,1.0,1000.0,,119.85191878216288,0.0433263844223811,0.0254330472948702,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,32.0,fp16,,,,,,,,,,,500000000.0,102000000000000000000
,synthetic_model,transformer,translation,pre-train,,,A100,1.0,400.0,,22600.17515202795,3.648882455441133,1.1749137851589206,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,128.0,fp16,,,,,,,,,,,50000000000.0,10200000000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,V100,4.0,300.0,,36.0,0.0185827670134824,0.0072466018936212,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,512.0,bf16,,,,,,,,,,,50000000.0,390000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,H200,16.0,700.0,,36.0,0.1239409399638874,0.0392123962744083,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,32.0,fp32,,,,,,,,,,,100000000.0,4200000000000000000
,synthetic_model,transformer,image-classification,pre-train,,,B200,256.0,1000.0,,36.0,3.3560733012012225,2.082218426415613,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,64.0,fp16,,,,,,,,,,,100000000000.0,213000000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,T4,16.0,70.0,,36.0,0.0172481233590997,0.004702153160682,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,128.0,fp16,,,,,,,,,,,10000000000.0,45600000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,H200,128.0,700.0,,131.2242734821036,4.445325931039703,2.824056056462772,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,128.0,bf16,,,,,,,,,,,50000000000.0,10200000000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,GB200,8.0,1000.0,,36.0,0.0886845834348865,0.0209536270849839,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,128.0,bf16,,,,,,,,,,,50000000.0,37500000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,B200,4.0,1000.0,,36.0,0.0463788265370767,0.0188268655542925,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,32.0,fp32,,,,,,,,,,,50000000.0,24600000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,H200,64.0,700.0,,36.0,0.5328158058911698,0.3556544004530843,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,16.0,fp32,,,,,,,,,,,1000000000.0,78000000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,B200,32.0,1000.0,,52.58925764218557,0.71789890497805,0.3114162925742776,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,64.0,fp32,,,,,,,,,,,30000000000.0,1206000000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,T4,16.0,70.0,,36.0,0.0153188434299522,0.0122097911628971,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,512.0,bf16,,,,,,,,,,,500000000.0,246000000000000000
,synthetic_model,transformer,translation,fine-tune,,,T4,2.0,70.0,,598.0948971678472,0.027238100474392,0.0195388660204113,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,32.0,fp16,,,,,,,,,,,1000000000.0,204000000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,B200,32.0,1000.0,,130.5737386518114,1.8409289302256973,1.4341365446597971,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,256.0,fp16,,,,,,,,,,,10000000000.0,4200000000000000000000
,synthetic_model,transformer,question-answering,fine-tune,,,GB200,128.0,1000.0,,36.0,1.653293337717048,1.2771447051605331,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,16.0,fp16,,,,,,,,,,,100000000.0,780000000000000000
,synthetic_model,transformer,summarization,pre-train,,,GB200,4.0,1000.0,,1044.6821440485471,1.388225279129918,0.483086212930507,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,32.0,fp16,,,,,,,,,,,10000000000.0,4200000000000000000000
,synthetic_model,transformer,translation,pre-train,,,GB200,2.0,1000.0,,17189.165773697485,14.225645862182947,6.0660266569911325,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,512.0,fp16,,,,,,,,,,,100000000000.0,42000000000000000000000
,synthetic_model,transformer,summarization,fine-tune,,,GB300,64.0,1200.0,,36.0,0.9194682995418242,0.6485489116531176,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,32.0,fp32,,,,,,,,,,,100000000.0,1620000000000000000
